step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density,queue_length
25205.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,0.0,0.0,0.0,0.0,0.0,0
25210.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-1.0,-0.05,0.0,5.499951958784368,0.11890190592760973,0
25215.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23780382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-3.0,-0.1975,0.0,6.898003988623376,0.23780381185521945,0
25220.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.35670573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0",,True,0,-7.0,-0.537625,0.8,3.6521990139186387,0.3760662507669137,1
25225.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.058081597, 0.0, 0.0, 0.0, 0.0, 0.47560763, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.23780382, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0",,True,0,-14.0,-1.21074375,1.75,5.741429832650404,0.5336892226626924,3
25230.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.038721066, 0.019360533, 0.0, 0.0, 0.0, 0.47560763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47560763, 0.0, 0.0, -0.019360533, 0.0, 0.0, 0.0, 0.0, 0.23780382, 0.0, 0.0",,True,0,-21.0,-2.2002065625,3.375,5.325473847506622,0.5336892226626924,4
25235.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.058081597, 0.019360533, 0.0, 0.0, 0.0, 0.35670573, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.35670573, 0.0, 0.0",,True,0,-29.0,-3.540196234375,0.6666666666666666,6.706517664371295,0.5980822759486754,1
25240.0,0,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.058081597, 0.019360533, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11890191, 0.0, 0.16393442",,True,0,-33.0,-5.013186422656251,0.2,9.355403784379764,0.360278464093456,1
25245.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.058081597, 0.019360533, 0.14083049, 0.0, 0.0, 0.11890191, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11890191, 0.0, -0.16393442",,True,0,-39.0,-6.712527101523438,0.36363636363636365,10.112598286071266,0.5011089497515279,1
25250.0,0,3,"1.0, 0.0, 0.0, 0.0, 1.0, 0.058081597, 0.019360533, 0.28166097, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-47.0,-8.726900746447265,1.0,7.935951145819024,0.4780050091800915,3
25255.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.058081597, 0.019360533, 0.28166097, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.019360533, 0.019360533, 0.07041524, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-54.0,-10.990555709124902,2.1666666666666665,7.774520941510904,0.4780050091800915,4
25260.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.058081597, 0.019360533, 0.14083049, 0.07041524, 0.0, 0.11890191, 0.0, 0.0, 0.019360533, 0.019360533, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.0, -0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-61.0,-13.491027923668657,4.181818181818182,6.128854924071954,0.4075897663510556,3
25265.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.038721066, 0.0, 0.28166097, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019360533, -0.019360533, 0.0, 0.0, 0.0, -0.11890191, 0.0, 0.0",,True,0,-66.0,-16.116476527485222,0.0,6.554471143913642,0.3907972801133487,0
