step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
57600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57605.0,1,0.0,0.0,3.8559067567111924,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57610.0,0,0.0,0.0,9.514794347388849,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57615.0,3,0.0,0.0,5.858107536977529,0,0.0,0.1244264509903006,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7474181759678553,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57620.0,3,9.0,0.5294117647058824,8.183330345576655,1,3.0,0.0002072346979250087,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9866250057430246,0,0.0,0.956434828620457,0,0.0,1.0,0,0.0,1.0,1,3.0
57625.0,2,10.0,0.4166666666666667,7.69249027962494,0,4.0,0.24266963227528632,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7369757022719008,0,0.0,0.9542514566904357,0,0.0,1.0,0,0.0,1.0,0,4.0
57630.0,3,15.0,0.5172413793103449,7.755686162569433,0,0.0,0.5737216474345054,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7782822776042572,0,0.0,0.7051542809251984,0,0.0,1.0,0,0.0,1.0,0,0.0
57635.0,5,25.0,0.6578947368421053,8.254451083098374,0,0.0,0.11995317157321722,1,0.0,0.0,0,0.0,0.640975442759242,0,0.0,0.8521677590464799,0,0.0,0.9514454828755117,0,0.0,1.0,0,0.0,0.991117980649891,1,0.0
57640.0,5,41.0,0.9761904761904762,8.521876063505857,1,4.0,0.0001485446799922909,0,0.0,0.7557898318959849,0,0.0,1.0,0,0.0,0.7730806764601341,0,0.0,0.836452176660309,0,0.0,1.0,0,2.0,0.6594748545294816,1,6.0
57645.0,8,63.0,1.4,8.531128457438939,0,0.0,1.0,0,0.0,0.48513283987032724,0,0.0,0.9866473304737948,0,0.0,0.8208460438257476,0,0.0,0.9548130862981666,0,0.0,0.9063967233961848,3,9.0,0.5334261660185676,3,9.0
57650.0,10,109.0,2.2244897959183674,8.295686518901865,0,0.0,1.0,1,5.0,0.0,0,0.0,0.9127242011402136,0,0.0,0.8044420065614694,0,0.0,0.9605504263483928,0,0.0,1.0,3,22.0,0.23511578836185718,4,27.0
57655.0,15,173.0,3.392156862745098,7.721935538706497,0,0.0,1.0,1,10.0,0.0,0,0.0,0.6172995099424531,1,2.0,0.5334283266601546,0,0.0,0.9461766048295205,0,0.0,1.0,3,37.0,0.0,5,49.0
