step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
57600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57605.0,1,0.0,0.0,4.134200117824367,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57610.0,0,0.0,0.0,8.96438312003886,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57615.0,3,0.0,0.0,5.218122730947906,0,0.0,0.02682068953679552,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4181816424262967,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57620.0,3,11.0,0.6470588235294118,7.3502833249884025,1,5.0,9.608685366920118e-06,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9269869648063251,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,5.0
57625.0,2,10.0,0.4166666666666667,7.544100005080789,0,4.0,0.17501312030050892,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7003479595250046,0,0.0,0.829213446871005,0,0.0,1.0,0,0.0,1.0,0,4.0
57630.0,2,15.0,0.5172413793103449,9.334537020608924,0,0.0,0.6407212110841364,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7833763513330649,0,0.0,0.9542565129998459,0,0.0,1.0,0,0.0,1.0,0,0.0
57635.0,5,21.0,0.5526315789473685,8.741772287370612,0,0.0,1.0,1,0.0,0.0,0,0.0,0.6699736146095407,0,0.0,0.8676585906001483,0,0.0,0.829569753777277,0,0.0,1.0,0,0.0,1.0,1,0.0
57640.0,5,33.0,0.7674418604651163,9.089619147593657,0,0.0,1.0,0,0.0,0.805622035600974,0,0.0,1.0,0,0.0,0.7370819293490471,0,0.0,0.9626754429503386,0,0.0,0.6625909611476397,0,2.0,0.6124440683442288,0,2.0
57645.0,8,62.0,1.3478260869565217,9.035138726561941,0,0.0,1.0,0,0.0,0.032551742110265486,0,0.0,0.9212664922245741,0,0.0,0.8321469565560609,0,0.0,0.9760290207128994,0,0.0,0.9540886909819933,2,9.0,0.498575598999278,2,9.0
57650.0,11,111.0,2.3125,7.933907176061443,0,0.0,1.0,1,4.0,0.00012600708506117192,0,0.0,0.9589208961992917,1,2.0,0.49735217191997877,0,0.0,0.9253239777594017,0,0.0,1.0,3,20.0,0.45852693018524865,5,26.0
57655.0,16,178.0,3.56,7.470072031641305,0,0.0,1.0,1,9.0,0.0,0,0.0,0.4577228319309879,4,14.0,0.3929223047357272,0,0.0,0.9667856128920187,0,0.0,1.0,3,35.0,0.38311448217148153,8,58.0
57660.0,19,262.0,4.763636363636364,6.902936808860316,0,0.0,1.0,1,14.0,0.0,1,5.0,0.32591988864157856,6,38.0,0.38425913946513235,0,0.0,0.9533933984260384,0,0.0,1.0,3,50.0,0.0,11,107.0
57665.0,24,364.0,6.066666666666666,6.231351362664125,0,0.0,1.0,1,19.0,0.49546579757421033,3,16.0,0.1121746210787755,6,68.0,0.13352217986984866,0,0.0,0.9820580939471693,0,0.0,1.0,3,65.0,0.0,13,168.0
57670.0,24,474.0,7.523809523809524,6.190462037795182,0,0.0,0.11138744973352811,1,24.0,0.6155571402108376,4,34.0,0.00012610655396263546,8,103.0,0.19144130220678596,0,0.0,0.8481102791193939,0,0.0,1.0,3,80.0,0.0,16,241.0
57675.0,28,601.0,8.838235294117647,5.634273883107814,1,5.0,0.49227937066736466,2,30.0,0.30160267917454386,4,54.0,0.0,9,145.0,0.04050771729876018,0,0.0,0.6672345141164949,0,0.0,1.0,3,95.0,0.0,19,329.0
57680.0,30,739.0,10.867647058823529,4.9997746382319175,1,9.0,0.0,3,43.0,5.7319867550273656e-05,4,74.0,0.05746191525014581,9,190.0,0.22150153478209203,0,1.0,0.5049108573566718,0,0.0,1.0,3,110.0,0.0,20,427.0
57685.0,31,888.0,12.685714285714285,4.79980705981116,1,14.0,0.4562658110092124,3,58.0,0.0,5,98.0,1.5274877496177686e-05,9,235.0,0.15461737391604283,0,0.0,0.6114786207336247,0,0.0,1.0,3,125.0,0.0,21,530.0
57690.0,38,1059.0,15.347826086956522,4.142836691389491,1,19.0,0.6241283172850419,3,73.0,0.0,5,123.0,0.0,13,292.0,0.11558617113114183,1,1.0,0.5077059233627991,0,0.0,1.0,3,140.0,0.12338350845922008,26,648.0
57695.0,45,1256.0,17.942857142857143,3.3524991296501274,1,24.0,0.0,3,88.0,0.0,5,148.0,0.0,14,358.0,0.043119134465154925,4,14.0,0.34086404495532,0,0.0,1.0,4,157.0,0.1818516658694522,31,789.0
57700.0,41,1393.0,19.619718309859156,3.4859087605873404,0,9.0,0.2589587738741122,3,103.0,0.0,5,173.0,0.0,16,435.0,2.7646229967048008e-05,1,21.0,0.3389297331076254,0,0.0,1.0,4,177.0,0.19768186440235372,29,918.0
57705.0,37,1566.0,22.695652173913043,4.250254835234008,0,6.0,0.49486190657655443,3,118.0,0.0,5,198.0,0.0,16,515.0,0.058374191446891294,0,11.0,0.3897324858450513,0,0.0,1.0,4,197.0,0.18871398098915187,28,1045.0
57710.0,37,1751.0,25.3768115942029,4.108085884962965,0,0.0,0.6263083802437535,3,133.0,0.0,5,223.0,0.0,16,595.0,0.030756091646581322,0,2.0,0.5065290663162869,0,0.0,1.0,4,217.0,0.1911550364441455,28,1170.0
57715.0,39,1937.0,28.07246376811594,3.893872687189804,0,0.0,0.9693947851818148,3,148.0,0.0,5,248.0,0.0,16,675.0,0.05807141457799117,1,1.0,0.4153391928656406,0,0.0,0.9832581372028227,4,239.0,0.3957753648917871,29,1311.0
57720.0,33,1744.0,23.56756756756757,4.3924809082440675,0,0.0,0.9105665870543408,3,163.0,0.0,5,273.0,0.15633158465807093,15,757.0,0.03341455721516213,0,0.0,0.3560122321119287,0,0.0,0.6011453631902445,4,268.0,0.4882550517892801,27,1461.0
57725.0,33,1576.0,20.205128205128204,4.809400926432297,0,0.0,1.0,3,178.0,0.0,5,298.0,0.025108666757281434,11,681.0,0.05373531442265079,0,0.0,0.38808726777518304,1,1.0,0.0024168548488846353,4,289.0,0.4765413058300357,24,1447.0
57730.0,29,1521.0,19.753246753246753,5.58566690337793,0,0.0,1.0,3,193.0,0.0,6,326.0,8.719759085045935e-06,6,651.0,0.10164002882423204,2,6.0,0.17853815683055138,1,6.0,0.4939970924865153,4,300.0,0.25263429521088654,22,1482.0
57735.0,28,1497.0,20.22972972972973,5.734222714951303,0,0.0,0.7331847909624688,3,208.0,0.0,6,356.0,0.0,2,537.0,0.16755802069363057,2,16.0,0.2846593223263967,2,12.0,0.31522573924464964,6,325.0,2.3130705483181795e-05,21,1454.0
57740.0,28,1545.0,21.164383561643834,5.304564054648132,0,0.0,1.0,3,223.0,0.0,6,386.0,0.0,0,416.0,0.32494604954554446,1,11.0,0.22382417279186145,2,22.0,0.0,6,355.0,0.0,18,1413.0
57745.0,28,1672.0,22.0,5.874163081428552,0,0.0,1.0,3,238.0,0.0,6,416.0,0.0,0,308.0,0.44685760076071995,1,7.0,0.4463916597895013,2,32.0,0.4309296035946009,6,385.0,0.0,18,1386.0
57750.0,26,1801.0,23.08974358974359,5.914981570602527,0,0.0,0.9282825193754404,3,253.0,0.09249231855142098,6,446.0,0.0,0,222.0,0.42964971680598213,1,12.0,0.0,2,42.0,0.011435791852345736,6,415.0,0.1423532725644827,18,1390.0
57755.0,30,1941.0,23.962962962962962,5.037784770482158,1,2.0,0.17393636479136845,3,268.0,0.06153865478229171,6,476.0,0.0,0,183.0,0.29919330740061917,1,17.0,0.0,3,56.0,6.664813686467427e-05,6,445.0,0.2438432345755106,20,1447.0
57760.0,37,2109.0,25.107142857142858,4.698776246961175,3,18.0,0.4647321340786703,4,287.0,9.35322853450697e-05,6,506.0,0.0,0,141.0,0.37368790772179344,1,22.0,0.34673635345035003,3,71.0,0.0,6,475.0,0.0,23,1520.0
57765.0,39,2293.0,28.6625,4.76149634508337,4,34.0,0.27205739689348557,4,307.0,0.0,6,536.0,0.10014718169627133,0,102.0,0.3715906919249626,1,27.0,0.0,3,86.0,0.24776381130673691,6,505.0,0.0,24,1597.0
57770.0,37,2438.0,30.860759493670887,4.358017589694102,0,22.0,0.3309995819524434,4,327.0,0.0,6,566.0,0.0,1,63.0,0.2677530787542235,1,32.0,0.0,3,101.0,0.31170035690958453,6,535.0,0.0,21,1646.0
57775.0,39,2615.0,33.10126582278481,4.8764382101554,0,0.0,0.9672783192001095,5,347.0,0.0,6,596.0,0.0,1,63.0,0.16011190079418816,1,37.0,0.0,4,118.0,0.1832206713448503,6,565.0,0.0,23,1726.0
