step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
57600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57605.0,1,0.0,0.0,4.315157303021988,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57610.0,0,0.0,0.0,9.133307511322057,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57615.0,3,0.0,0.0,5.36139494709183,0,0.0,0.010427516491274585,0,0.0,1.0,0,0.0,1.0,0,0.0,0.42506000761512397,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57620.0,3,10.0,0.5882352941176471,7.634860268156048,1,4.0,4.500149383460196e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9575817385882999,0,0.0,0.9954708585161915,0,0.0,1.0,0,0.0,1.0,1,4.0
57625.0,4,25.0,1.0416666666666667,7.338917685701584,1,9.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7633208227361716,0,0.0,0.7644741601506294,0,0.0,1.0,0,0.0,1.0,1,9.0
57630.0,6,41.0,1.3666666666666667,7.366849558687753,1,14.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9578848896725726,0,0.0,0.9619515898716662,0,0.0,1.0,0,0.0,1.0,1,14.0
57635.0,6,26.0,0.6842105263157895,7.531417539268865,0,15.0,0.22911960056006156,1,0.0,0.0,0,0.0,0.7014401046736225,0,0.0,0.8998983558644831,0,0.0,0.8128580512358627,0,0.0,1.0,0,0.0,0.9783074271191767,1,15.0
57640.0,4,34.0,0.8292682926829268,8.827831860420975,0,5.0,0.5272355328745569,0,0.0,0.776111575425319,0,0.0,1.0,0,0.0,0.843455243966713,0,0.0,0.9541995367381343,0,0.0,1.0,1,1.0,0.3414862573869853,1,6.0
57645.0,7,63.0,1.3695652173913044,9.169671234204369,0,0.0,1.0,0,0.0,0.04581036904414711,0,0.0,0.881477619527599,0,0.0,0.8705414657346472,0,0.0,0.9525571202502424,0,0.0,0.9495828456654606,2,7.0,0.018859451763861036,2,7.0
