step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
57600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57605.0,1,0.0,0.0,4.081130612269044,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57610.0,0,0.0,0.0,9.692905671736566,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57615.0,3,0.0,0.0,5.044477355274759,0,0.0,0.060710082501640256,0,0.0,1.0,0,0.0,1.0,0,0.0,0.48353244405990065,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57620.0,1,5.0,0.29411764705882354,8.6103383092858,0,0.0,0.18907513485674263,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9962988360960726,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57625.0,2,10.0,0.4166666666666667,9.003033198179105,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.858917035483837,0,0.0,0.9249052125625323,0,0.0,1.0,0,0.0,1.0,0,0.0
57630.0,4,17.0,0.5666666666666667,8.878308019766479,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7967419354035437,0,0.0,0.9432213728972199,0,0.0,1.0,0,0.0,1.0,0,0.0
57635.0,5,27.0,0.7105263157894737,9.045719882292191,0,0.0,1.0,1,0.0,0.0,0,0.0,0.7491726172206918,0,0.0,0.8551435691811994,0,0.0,0.8549129160448914,0,0.0,1.0,0,1.0,0.9785477904653525,1,1.0
57640.0,5,39.0,0.9069767441860465,9.751241294395298,0,0.0,1.0,0,0.0,0.8579762213563775,0,0.0,1.0,0,0.0,0.7947238443807043,0,0.0,0.887009351655822,0,0.0,0.7135223977147046,1,1.0,0.47755531189464673,1,1.0
57645.0,7,67.0,1.425531914893617,8.67736871706278,0,0.0,1.0,0,0.0,0.0685630016061665,0,1.0,0.9258330143487625,0,0.0,0.7021020744097881,0,0.0,0.9327930100164185,0,0.0,1.0,2,9.0,0.38975096601763054,2,10.0
57650.0,14,127.0,2.5918367346938775,7.825008709362124,0,0.0,1.0,1,5.0,0.0,0,0.0,0.9396461051404467,2,5.0,0.5471175652285487,0,0.0,0.8960830771554782,0,0.0,0.9891960252380532,3,23.0,0.3653317776365631,6,33.0
57655.0,17,203.0,3.980392156862745,7.17134889861106,0,0.0,1.0,1,10.0,0.0,0,0.0,0.5072507782405001,3,17.0,0.3383721636683731,0,0.0,0.7663491031091336,0,0.0,1.0,3,38.0,0.24445616783988933,7,65.0
57660.0,21,297.0,5.303571428571429,6.626399275816024,0,0.0,1.0,1,15.0,0.0,1,4.0,0.025571885397212564,5,39.0,0.47005333665404375,1,3.0,0.7490869763110303,0,0.0,1.0,3,53.0,0.0,11,114.0
57665.0,24,376.0,6.064516129032258,6.455405432997771,0,0.0,1.0,1,20.0,0.3573826915780403,2,13.0,1.0511253198330998e-05,6,67.0,0.13487660984195096,2,10.0,0.6320051425575408,0,0.0,0.9870465201770793,3,68.0,0.0,14,178.0
57670.0,22,472.0,7.492063492063492,6.081202111989442,0,0.0,0.7485945894741085,1,25.0,0.6127705252435114,2,23.0,0.3969022387026664,8,103.0,0.09931416722900197,0,0.0,0.6175111479270122,0,0.0,1.0,3,83.0,0.0,14,234.0
