step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
57600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57605.0,1,0.0,0.0,3.48321647865232,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57610.0,0,0.0,0.0,8.435807366582695,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57615.0,3,0.0,0.0,5.573526356326819,0,0.0,0.13296355928763934,0,0.0,1.0,0,0.0,1.0,0,0.0,0.40177215491702206,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57620.0,1,4.0,0.23529411764705882,7.869670218306241,0,0.0,0.17222726194017848,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9302321379223351,0,0.0,0.9275455362708755,0,0.0,1.0,0,0.0,1.0,0,0.0
57625.0,2,9.0,0.375,8.297511064549456,0,0.0,1.0,0,0.0,0.8432756515459467,0,0.0,1.0,0,0.0,0.7927177049159,0,0.0,0.9015154819149953,0,0.0,1.0,0,0.0,1.0,0,0.0
57630.0,3,14.0,0.4666666666666667,7.753778445906077,0,0.0,0.01049868607164055,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8592690185067863,0,0.0,0.9454525725667688,0,0.0,1.0,0,0.0,1.0,0,0.0
57635.0,7,29.0,0.7837837837837838,7.503406506048668,1,5.0,0.0,1,0.0,0.0,0,0.0,0.6131371568695323,0,0.0,0.7362765293671178,0,0.0,0.7664058040598721,0,0.0,1.0,0,0.0,0.9318489110174872,2,5.0
57640.0,7,55.0,1.3095238095238095,8.054691629042393,1,10.0,0.0,0,0.0,0.7705953894216679,0,0.0,0.8788236990871582,0,0.0,0.9442133177393425,0,0.0,0.7885071789292308,0,0.0,1.0,0,0.0,0.7145435664155981,1,10.0
57645.0,6,55.0,1.1956521739130435,8.306803880142658,0,11.0,0.25281462553130774,0,0.0,0.12267163707695244,0,0.0,0.7652305354500988,0,0.0,0.9036565925493297,0,0.0,0.909841813256899,0,0.0,0.9595583267140851,1,5.0,0.0485806047121489,1,16.0
57650.0,11,99.0,2.020408163265306,7.8290306238351075,0,0.0,1.0,1,3.0,0.00017107520600280008,0,0.0,0.9585584231694204,0,0.0,0.6211815253806875,0,0.0,0.9188869221562374,0,0.0,1.0,3,17.0,5.453097316241083e-05,4,20.0
57655.0,15,162.0,3.24,7.499855223591843,0,0.0,1.0,1,8.0,8.177088514212962e-06,0,0.0,0.9681881315187492,3,8.0,0.4036379169170449,0,0.0,0.8147490033141916,0,0.0,1.0,3,32.0,0.0,7,48.0
57660.0,17,237.0,4.232142857142857,7.211992081471837,0,0.0,1.0,1,13.0,0.0,0,0.0,0.9025293341130812,4,26.0,0.4616127268639856,0,0.0,0.9165148884004701,0,0.0,1.0,3,49.0,0.3037074076996161,8,88.0
57665.0,22,334.0,5.566666666666666,6.536165164289259,0,0.0,0.9444060959654931,1,18.0,0.3915582452355817,0,0.0,0.49031373825312596,6,53.0,0.3090836958661599,1,1.0,0.618628511029143,0,0.0,1.0,3,72.0,0.4733785200693375,11,144.0
57670.0,22,420.0,6.666666666666667,5.924522017014909,0,0.0,0.3878934406511953,1,23.0,0.6465576250124742,2,5.0,0.33765942428876466,7,85.0,0.1113090699802942,1,7.0,0.5707149143379274,0,0.0,1.0,3,85.0,0.38462402365955184,14,205.0
57675.0,29,537.0,7.897058823529412,5.484930450558926,1,3.0,0.0002962717937337784,2,29.0,0.04184568833533479,5,23.0,0.0003175539206199666,8,122.0,0.0775173709438372,0,0.0,0.6233255665112526,0,0.0,1.0,3,92.0,0.0,19,269.0
57680.0,31,681.0,10.014705882352942,5.13370432929729,1,8.0,0.0,3,43.0,1.4635920546143357e-05,5,48.0,1.827871686932938e-06,9,166.0,0.2159332608650287,0,0.0,0.45425407745419344,0,0.0,1.0,3,107.0,0.0,21,372.0
57685.0,33,836.0,11.942857142857143,4.954403272733913,1,13.0,0.47433037877187345,3,58.0,0.0,5,73.0,0.0,10,215.0,0.05354979534621082,0,0.0,0.5255967263665019,0,0.0,1.0,3,122.0,0.0,22,481.0
57690.0,38,1014.0,14.695652173913043,3.918547560765729,1,18.0,0.6306228843749667,3,73.0,0.0,5,98.0,0.0,13,276.0,0.12053295435368912,1,2.0,0.4186871319121631,0,0.0,0.8996580178680422,3,138.0,0.24602592556449548,26,605.0
57695.0,42,1181.0,16.633802816901408,3.5251170182797966,0,4.0,0.35041319366197776,3,88.0,0.0,5,123.0,0.0,14,344.0,0.05368437711736203,4,15.0,0.2526637213398608,0,0.0,1.0,4,157.0,6.372815677178848e-06,30,731.0
57700.0,42,1350.0,18.243243243243242,3.885419659876737,1,3.0,1.625677663471458e-05,3,103.0,0.0,5,148.0,0.0,16,421.0,0.05668601837370261,3,26.0,0.3005872965040848,0,0.0,1.0,4,177.0,0.1823668482149406,32,878.0
57705.0,39,1532.0,20.986301369863014,4.48446936373932,1,8.0,0.0,3,118.0,0.0,5,173.0,0.0,16,501.0,0.056437372907740806,1,20.0,0.34784174480239666,0,0.0,1.0,4,197.0,0.3130384908635273,30,1017.0
57710.0,37,1708.0,23.397260273972602,4.308047298200852,0,0.0,0.359403945143741,3,133.0,0.0,5,198.0,0.0,16,581.0,0.08579859372010394,0,10.0,0.37218199541945607,0,0.0,1.0,4,217.0,0.18167338006491732,28,1139.0
57715.0,38,1812.0,24.486486486486488,4.40636402423554,1,2.0,0.47706891316252076,3,148.0,0.0,5,223.0,0.0,16,661.0,0.07783844199028284,0,6.0,0.4451211095384352,0,0.0,1.0,4,242.0,0.3969911546517984,29,1282.0
57720.0,32,1642.0,21.605263157894736,4.467790345645828,0,0.0,0.9288706021471026,3,163.0,0.0,5,248.0,0.15799242098435953,14,671.0,0.03435606982735456,0,3.0,0.35782644101615474,0,0.0,0.7828324491540761,4,263.0,0.46249489416143513,26,1348.0
57725.0,32,1553.0,19.658227848101266,4.802096142523243,0,0.0,1.0,3,178.0,0.0,5,273.0,0.19873253642371616,10,663.0,0.035803011784714255,0,0.0,0.2983500158449123,1,2.0,0.0029885179490604027,4,278.0,0.29170317353304676,23,1394.0
57730.0,28,1459.0,18.948051948051948,5.232540999821152,0,0.0,1.0,3,193.0,0.0,6,302.0,0.09800185478290176,5,570.0,0.10718698361226504,2,6.0,0.25446839829579154,1,7.0,0.6222284133851347,4,297.0,0.002629125541397212,21,1375.0
57735.0,27,1434.0,19.12,5.758476043504331,0,0.0,0.6491593226273298,3,208.0,0.0,6,332.0,0.0,1,524.0,0.2539947406437703,2,16.0,0.3194043914707538,2,13.0,0.003125848272859207,6,326.0,0.13912092171151857,20,1419.0
57740.0,30,1526.0,20.346666666666668,5.381147182875846,1,4.0,3.451821032747584e-05,3,223.0,0.0,6,362.0,0.0,0,410.0,0.39360290894683786,1,13.0,0.25709809757403324,2,23.0,0.5586894361802636,6,356.0,0.13614856352151636,19,1391.0
57745.0,31,1674.0,22.026315789473685,5.0519506382321495,1,9.0,0.0,3,238.0,0.0,6,392.0,0.0,0,310.0,0.41999471605253724,1,6.0,0.3492069014807277,2,33.0,0.32137510805647057,6,384.0,0.0,19,1372.0
57750.0,28,1789.0,22.935897435897434,5.318678604595909,0,8.0,0.634128445602999,3,253.0,0.06182712902344736,6,422.0,0.0,0,221.0,0.4178028523635445,1,11.0,0.0,2,43.0,0.02385530827432231,6,414.0,0.0,18,1372.0
57755.0,29,1917.0,24.576923076923077,4.973499831663868,0,0.0,0.721279473097035,3,268.0,0.08180896470045183,6,452.0,0.0,0,181.0,0.3601149704475504,1,16.0,0.0,3,57.0,0.1831774348205507,6,444.0,0.0,19,1418.0
57760.0,35,2071.0,24.36470588235294,4.7749648672433604,0,2.0,0.8354547857083306,4,286.0,0.0001205790531388405,6,482.0,0.0,1,136.0,0.287461559293868,1,21.0,0.3814471151929245,3,72.0,0.0,6,474.0,0.0,21,1473.0
