step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
57600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57605.0,1,0.0,0.0,3.6476676047896035,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57610.0,0,0.0,0.0,8.972464797926856,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57615.0,3,0.0,0.0,6.2338285939411815,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.39200012018194824,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
57620.0,1,5.0,0.29411764705882354,8.926360233513345,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9270917726006362,0,0.0,0.9246052202256724,0,0.0,1.0,0,0.0,1.0,0,0.0
57625.0,2,10.0,0.4166666666666667,8.713229546244646,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6468788254576856,0,0.0,0.8593849433205839,0,0.0,1.0,0,0.0,1.0,0,0.0
57630.0,2,15.0,0.5172413793103449,8.707007762334884,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7147935419034822,0,0.0,0.8500101463748948,0,0.0,1.0,0,0.0,0.9301921845698115,0,0.0
57635.0,5,24.0,0.6486486486486487,8.329984210564513,0,0.0,0.32541810749864347,1,0.0,0.0,0,0.0,0.606974863897824,0,0.0,0.8117550605331438,0,0.0,0.8361243961281879,0,0.0,1.0,0,0.0,0.9123870884334302,1,0.0
57640.0,5,39.0,0.9069767441860465,8.852921633023247,1,4.0,8.918452000850886e-05,0,0.0,0.5688248082687629,0,0.0,0.9136557791243896,0,0.0,0.9152021548139235,0,0.0,0.9298658530787093,0,0.0,1.0,0,0.0,0.6852197968672392,1,4.0
57645.0,8,67.0,1.4565217391304348,8.450758334645014,1,9.0,0.0,0,0.0,0.5440980267163906,0,0.0,0.8795774395080119,0,0.0,0.7912705368276343,0,0.0,0.9593923358145816,0,0.0,0.914835868866483,2,5.0,0.37385354112431507,3,14.0
57650.0,10,87.0,1.7755102040816326,8.193373475365648,0,0.0,1.0,1,3.0,0.0,0,0.0,0.9523757679578121,0,0.0,0.6683486297573399,0,0.0,0.9593357365242661,0,0.0,1.0,3,20.0,0.0,4,23.0
57655.0,11,129.0,2.58,8.086060699401168,0,0.0,1.0,1,8.0,0.43938602538103555,0,0.0,0.6664249783473682,0,0.0,0.5854240516328134,0,0.0,0.9135015701321032,0,0.0,1.0,3,35.0,0.0,4,43.0
57660.0,16,194.0,3.5272727272727273,6.628338678736716,0,0.0,1.0,1,13.0,0.0,1,4.0,0.33028302735773524,0,0.0,0.41112964298271126,1,1.0,0.6593359858621175,0,0.0,1.0,3,50.0,0.1871092450100598,6,68.0
57665.0,23,271.0,4.442622950819672,6.091889613316709,0,0.0,1.0,1,18.0,0.3511559151434563,3,15.0,0.09252758027213417,3,8.0,0.26821393458288,2,10.0,0.63575594459753,0,0.0,1.0,3,67.0,0.23942160659903497,12,118.0
57670.0,22,351.0,5.484375,6.216638466754597,0,0.0,0.9241931160646867,1,23.0,0.5439840222253616,4,33.0,0.19960991914931073,6,32.0,0.13360735566331625,0,6.0,0.4341541956694268,0,0.0,1.0,3,82.0,0.2455426947329578,14,176.0
57675.0,26,470.0,7.014925373134329,5.668349898700402,0,0.0,0.017669106403754988,2,30.0,0.2996108777919882,4,53.0,0.19260392156070455,8,69.0,0.04792405488572267,0,0.0,0.6301351657963712,0,0.0,1.0,3,95.0,0.0,17,247.0
57680.0,29,600.0,8.695652173913043,5.284984817712602,0,0.0,1.0,3,43.0,2.5109498993341008e-05,5,75.0,0.0001802841226369978,8,109.0,0.22086550004230832,0,0.0,0.3814863084687699,0,0.0,0.9155688047749683,3,110.0,0.23314389983930936,19,337.0
57685.0,29,741.0,10.897058823529411,5.098918943374546,0,0.0,0.9050014613311133,3,58.0,0.0,5,100.0,0.0,9,150.0,0.05370860762983063,0,0.0,0.5977550755204757,0,0.0,1.0,3,125.0,0.23559818246644182,20,433.0
57690.0,37,908.0,13.552238805970148,4.143737325422147,1,2.0,0.3149813547394088,3,73.0,0.0,5,125.0,0.0,12,204.0,0.0939546880827212,1,2.0,0.47422254165348326,0,0.0,1.0,3,140.0,0.10161043418529626,25,546.0
57695.0,43,1094.0,16.08823529411765,3.6443684510064633,1,7.0,0.46517177679392635,3,88.0,0.0,5,150.0,0.0,13,265.0,0.13982126434139772,4,16.0,0.32335529016760634,0,0.0,1.0,4,158.0,0.18356691773438277,30,684.0
57700.0,41,1265.0,17.816901408450704,3.505215215105858,1,12.0,0.0,3,103.0,0.0,5,175.0,0.0,15,336.0,0.061624580198054855,2,23.0,0.2788916059884389,0,0.0,1.0,4,177.0,0.0,30,826.0
57705.0,40,1460.0,20.857142857142858,4.052756379961675,1,17.0,0.0,3,118.0,0.0,5,200.0,0.0,15,411.0,0.0,0,13.0,0.3855915045523538,0,0.0,1.0,4,197.0,0.19336482538500782,28,956.0
57710.0,37,1604.0,22.914285714285715,3.5078066028704726,0,16.0,0.6359946063246527,3,133.0,0.0,5,225.0,0.0,15,486.0,0.12390998551690885,0,5.0,0.37634930739059674,0,0.0,1.0,4,217.0,0.0,27,1082.0
57715.0,36,1714.0,24.485714285714284,3.8832790984593797,0,10.0,0.6052450367248272,3,148.0,0.0,5,250.0,0.0,15,561.0,0.10400739053231797,0,2.0,0.5076067977053016,0,0.0,0.9598559800844821,4,237.0,0.19214782853568302,27,1208.0
57720.0,33,1598.0,21.89041095890411,3.925103283064617,2,16.0,0.0005517279108877731,3,163.0,0.0,5,275.0,0.15599316091845758,13,575.0,0.07172575162955543,0,1.0,0.33457926012496597,0,0.0,0.38379452420887267,4,257.0,0.19370711346854025,27,1287.0
57725.0,33,1538.0,20.236842105263158,4.245829440192985,2,26.0,0.0,3,178.0,0.0,5,300.0,0.15047005834320992,9,519.0,0.09130351128756886,0,0.0,0.3115043713757724,1,3.0,0.00025450753399444486,4,279.0,0.18411764605990308,24,1305.0
57730.0,30,1502.0,19.763157894736842,4.646357242403357,2,36.0,0.0,3,193.0,0.0,6,329.0,0.13363515098535023,6,498.0,0.11001358074527898,1,2.0,0.17849514922552848,1,8.0,0.4857893115698141,4,312.0,0.29743120434565096,23,1378.0
